<<<<<<< HEAD
kills,rand,cum_sum,mean
5,0.032396767464909715,3677,5.7185069984447905
2,0.032422701595343995,3679,5.712732919254658
12,0.032521641527594625,3691,5.7224806201550384
8,0.032537547006403655,3699,5.726006191950464
0,0.032667555881038424,3699,5.717156105100464
5,0.0327373971220104,3704,5.716049382716049
3,0.03279322219219327,3707,5.711864406779661
3,0.03294480642991593,3710,5.707692307692308
15,0.03296393294619715,3725,5.721966205837173
6,0.03301126637166085,3731,5.72239263803681
3,0.03301721974269911,3734,5.71822358346095
11,0.03302728066178551,3745,5.726299694189603
11,0.033049639180901424,3756,5.734351145038168
6,0.0331596841290549,3762,5.734756097560975
5,0.03325013142716482,3767,5.7336377473363775
0,0.03326897916549709,3767,5.724924012158055
2,0.03329549657198283,3769,5.71927162367223
3,0.03332152184511483,3772,5.715151515151515
5,0.033551019429200246,3777,5.714069591527988
3,0.033569614278518345,3780,5.709969788519637
14,0.03370385115592911,3794,5.722473604826546
5,0.033936902816700254,3799,5.721385542168675
28,0.03403442675015489,3827,5.754887218045113
9,0.03408674501856224,3836,5.75975975975976
4,0.034173980107380486,3840,5.75712143928036
1,0.034233729012248415,3841,5.75
5,0.03425059871483194,3846,5.748878923766816
3,0.03429543317330741,3849,5.744776119402985
7,0.03433521769945824,3856,5.7466467958271235
2,0.03433752668147816,3858,5.741071428571429
7,0.034396708582902114,3865,5.7429420505200595
2,0.03439815690537351,3867,5.7373887240356085
3,0.03444563834220882,3870,5.733333333333333
1,0.034492394873448906,3871,5.726331360946745
5,0.03458331518541824,3876,5.725258493353028
9,0.03459878180408382,3885,5.730088495575221
0,0.034602249445382705,3885,5.721649484536083
13,0.03470554670780379,3898,5.732352941176471
5,0.03472723799129207,3903,5.7312775330396475
1,0.034739103458309994,3904,5.724340175953079
15,0.03480128068337107,3919,5.7379209370424595
3,0.03488336765443345,3922,5.733918128654971
3,0.03491414391672909,3925,5.7299270072992705
8,0.034920988149231946,3933,5.733236151603498
8,0.034967194501479115,3941,5.736535662299854
7,0.034993398940377896,3948,5.738372093023256
8,0.03502443990259019,3956,5.7416545718432515
13,0.03504405178295755,3969,5.752173913043478
4,0.0351064948030122,3973,5.749638205499276
6,0.03519176706396754,3979,5.75
11,0.035244106962036836,3990,5.757575757575758
1,0.03529797791755507,3991,5.750720461095101
5,0.03530028896888082,3996,5.749640287769784
1,0.03533529965025073,3997,5.742816091954023
6,0.035436299639163504,4003,5.743185078909613
10,0.03545843599365828,4013,5.749283667621777
9,0.035481219263313934,4022,5.753934191702432
3,0.035495840954172686,4025,5.75
4,0.035528161726070984,4029,5.747503566333809
1,0.03557766756024161,4030,5.7407407407407405
13,0.03559313183376578,4043,5.751066856330014
9,0.035606908553255656,4052,5.755681818181818
17,0.03561288765759252,4069,5.771631205673759
5,0.03563809840115961,4074,5.770538243626063
2,0.03569356840093174,4076,5.765205091937765
5,0.03581087768835789,4081,5.7641242937853105
3,0.0358282989010158,4084,5.760225669957687
8,0.035884827511948214,4092,5.763380281690141
11,0.035898379370004285,4103,5.770745428973277
1,0.03598420436365757,4104,5.764044943820225
10,0.036070025100038094,4114,5.769985974754558
0,0.036108459830944795,4114,5.761904761904762
1,0.0361399018607379,4115,5.755244755244755
11,0.03616640660335979,4126,5.762569832402234
6,0.036239296420181866,4132,5.762900976290098
3,0.036274312187430824,4135,5.759052924791086
0,0.03627575368483493,4135,5.751043115438108
10,0.03632175914243463,4145,5.756944444444445
6,0.036346753428697864,4151,5.757281553398058
7,0.03636323799927943,4158,5.759002770083103
10,0.03638579243869744,4168,5.764868603042877
5,0.03646004250926849,4173,5.763812154696133
5,0.03646555639831417,4178,5.762758620689655
4,0.03647192262813492,4182,5.760330578512397
2,0.036480221338000884,4184,5.75515818431912
12,0.0364920770657895,4196,5.763736263736264
4,0.03650716780697394,4200,5.761316872427984
0,0.03655023119822698,4200,5.7534246575342465
9,0.03656035956118864,4209,5.757865937072504
0,0.036591697466831996,4209,5.75
0,0.036643707176530205,4209,5.742155525238745
0,0.036716490571642724,4209,5.73433242506812
3,0.03674190544912581,4212,5.7306122448979595
7,0.036771588534562305,4219,5.732336956521739
3,0.03699095960654042,4222,5.728629579375848
0,0.037049867879818454,4222,5.720867208672087
3,0.03712984890272564,4225,5.717185385656292
5,0.03718233576911789,4230,5.716216216216216
9,0.03722387784441006,4239,5.720647773279352
3,0.03727214173240723,4242,5.716981132075472
10,0.03727296628007548,4252,5.722745625841184
13,0.03730759336125977,4265,5.73252688172043
5,0.03736147719951255,4270,5.731543624161074
3,0.03742317584089794,4273,5.727882037533512
7,0.03744015009880686,4280,5.729585006693441
6,0.03771190912835687,4286,5.729946524064171
9,0.0377642336219004,4295,5.734312416555407
14,0.037766136860698296,4309,5.745333333333333
6,0.03792206972431167,4315,5.745672436750999
9,0.037991651545702165,4324,5.75
8,0.03800993416287124,4332,5.752988047808765
3,0.03804057576106756,4335,5.749336870026525
6,0.03804217831830481,4341,5.749668874172185
2,0.03809511164071844,4343,5.744708994708994
13,0.038168439809266874,4356,5.754293262879789
1,0.03817068968035697,4357,5.74802110817942
5,0.03817938252838804,4362,5.747035573122529
0,0.038266029394850576,4362,5.739473684210527
5,0.03829034672319942,4367,5.73850197109067
0,0.038311070564756466,4367,5.730971128608924
0,0.03841117001952998,4367,5.72346002621232
16,0.03841802538337247,4383,5.736910994764398
3,0.03842551000636085,4386,5.733333333333333
6,0.038623229838090745,4392,5.733681462140992
16,0.03869826462660231,4408,5.747066492829204
4,0.038723751461939515,4412,5.744791666666667
11,0.03874143324899637,4423,5.751625487646294
6,0.03874299901251277,4429,5.751948051948052
5,0.03874328873660415,4434,5.750972762645914
13,0.03877011985432921,4447,5.760362694300518
1,0.0388730464564353,4448,5.754204398447607
16,0.038891827929045775,4464,5.767441860465116
0,0.03890375691968617,4464,5.76
3,0.03892461792949675,4467,5.756443298969073
1,0.03892858870846494,4468,5.75032175032175
20,0.038953542992204326,4488,5.768637532133676
6,0.038996633955099225,4494,5.7689345314505776
0,0.039000702015411726,4494,5.7615384615384615
19,0.03904452173006312,4513,5.778489116517285
3,0.03906281213866192,4516,5.774936061381074
14,0.03913126618970686,4530,5.78544061302682
4,0.03915418949042537,4534,5.783163265306122
2,0.03918016587544659,4536,5.778343949044586
11,0.03921778154812494,4547,5.7849872773536894
0,0.039224126176092944,4547,5.777636594663278
9,0.03928633756214972,4556,5.781725888324873
0,0.039342593231828205,4556,5.774397972116604
3,0.039375769607664535,4559,5.770886075949367
14,0.03938178351445798,4573,5.7812895069532235
5,0.03939109606249103,4578,5.78030303030303
2,0.039435081518333415,4580,5.775535939470366
5,0.03944593407414365,4585,5.77455919395466
3,0.03951686026269996,4588,5.771069182389937
9,0.03956489248106465,4597,5.775125628140704
4,0.039605748207481306,4601,5.772898368883312
4,0.03961186301242625,4605,5.7706766917293235
8,0.03961732834445253,4613,5.773466833541927
6,0.039713108275857945,4619,5.77375
9,0.039755281621437155,4628,5.777777777777778
5,0.03977666718560846,4633,5.776807980049876
2,0.03981097730942551,4635,5.7721046077210465
12,0.03984561168253453,4647,5.779850746268656
9,0.039862692550898915,4656,5.783850931677018
1,0.039931360775860014,4657,5.777915632754342
6,0.03995817601696183,4663,5.77819083023544
1,0.039963285387456304,4664,5.772277227722772
17,0.03998584617979395,4681,5.786155747836836
5,0.040015934952356114,4686,5.785185185185185
0,0.04007806422594906,4686,5.778051787916153
2,0.04018330923877078,4688,5.773399014778325
10,0.04019071697557863,4698,5.77859778597786
3,0.040221590870645696,4701,5.775184275184275
7,0.04024297953133238,4708,5.776687116564418
3,0.04027823279471421,4711,5.77328431372549
0,0.04030342495703698,4711,5.766217870257038
0,0.040328622430749306,4711,5.75916870415648
1,0.040356709613494135,4712,5.753357753357753
1,0.040362031664184284,4713,5.7475609756097565
10,0.040420469417509874,4723,5.7527405602923265
0,0.040566814799483986,4723,5.745742092457421
13,0.04056947982466119,4736,5.754556500607533
1,0.040625249330697444,4737,5.74878640776699
11,0.04065130602954459,4748,5.755151515151515
15,0.040658783772318796,4763,5.766343825665859
0,0.040665864441658206,4763,5.759371221281741
0,0.040737718669874856,4763,5.752415458937198
2,0.04074883953296138,4765,5.74788902291918
6,0.04079634872176818,4771,5.748192771084337
0,0.040811902351319373,4771,5.7412755716004815
1,0.040827270344287236,4772,5.735576923076923
2,0.040867934175181975,4774,5.73109243697479
9,0.04087738971304167,4783,5.735011990407674
7,0.04091617676863657,4790,5.736526946107785
3,0.0411024975634674,4793,5.733253588516747
2,0.0411063562637447,4795,5.728793309438471
9,0.041176269536929544,4804,5.7326968973747015
0,0.04124379299915515,4804,5.725864123957092
2,0.041322901224092656,4806,5.7214285714285715
6,0.04132619085257705,4812,5.7217598097502975
6,0.04133511395513856,4818,5.72209026128266
6,0.0413433048505385,4824,5.722419928825623
4,0.04141913549462173,4828,5.720379146919432
6,0.041457199729074024,4834,5.720710059171598
2,0.04148986515682318,4836,5.716312056737588
2,0.041523016523150935,4838,5.711924439197166
4,0.041528756571579395,4842,5.709905660377358
10,0.04154681873754973,4852,5.714958775029446
5,0.0415781871100146,4857,5.714117647058823
4,0.04163849255664709,4861,5.712103407755581
1,0.04170875869926027,4862,5.706572769953052
6,0.041790331401475034,4868,5.706916764361079
10,0.041790888544543825,4878,5.711943793911007
4,0.04180430824047687,4882,5.7099415204678365
3,0.04193026904430952,4885,5.706775700934579
17,0.042158582863697114,4902,5.719953325554259
7,0.042211876492864286,4909,5.721445221445221
2,0.0422184422129811,4911,5.717112922002328
16,0.04232061762933104,4927,5.72906976744186
7,0.042437244846016964,4934,5.730545876887341
7,0.04244221928892844,4941,5.732018561484919
0,0.04248694721625923,4941,5.725376593279258
4,0.04256808952446711,4945,5.72337962962963
9,0.042615793548122616,4954,5.727167630057804
3,0.04264958060839019,4957,5.724018475750578
2,0.04266684387406228,4959,5.719723183391004
8,0.042684323824773385,4967,5.722350230414746
8,0.04273909114839891,4975,5.724971231300345
3,0.042775596002951,4978,5.7218390804597705
6,0.04278941715173867,4984,5.722158438576349
2,0.042890001515001,4986,5.717889908256881
7,0.04303381290055963,4993,5.719358533791524
8,0.04303492530092379,5001,5.721967963386728
9,0.04310288728403289,5010,5.725714285714286
7,0.04319179621367153,5017,5.7271689497716896
12,0.04323409800041211,5029,5.734321550741163
10,0.04326513820856548,5039,5.739179954441913
2,0.04327896497180117,5041,5.734926052332196
6,0.04338110864215672,5047,5.735227272727273
13,0.043406872497408266,5060,5.743473325766175
3,0.043486013886881,5063,5.740362811791384
6,0.04354249633892193,5069,5.740656851642129
13,0.043559522889009106,5082,5.748868778280543
0,0.04359522723019171,5082,5.742372881355932
1,0.04365542845480641,5083,5.737020316027088
3,0.043658594405299844,5086,5.733934611048478
0,0.0437160549545903,5086,5.7274774774774775
4,0.043749394828103694,5090,5.725534308211474
0,0.043776384496122644,5090,5.719101123595506
8,0.04378961004173265,5098,5.721661054994389
0,0.04380792257030963,5098,5.7152466367713
0,0.043809075775187334,5098,5.708846584546473
1,0.04382582386920264,5099,5.703579418344519
14,0.04386209560878751,5113,5.712849162011173
10,0.04389135466589311,5123,5.717633928571429
6,0.04389397848176302,5129,5.717948717948718
4,0.04391359243721438,5133,5.716035634743875
6,0.04408152935985621,5139,5.7163515016685205
1,0.04415157383709334,5140,5.711111111111111
9,0.04419267112987513,5149,5.714761376248613
3,0.04420634440342919,5152,5.711751662971175
8,0.04425479649485575,5160,5.714285714285714
10,0.04429568986158372,5170,5.719026548672566
5,0.04433315804008753,5175,5.718232044198895
8,0.044339226642057694,5183,5.72075055187638
2,0.04437219716318008,5185,5.716648291069459
0,0.04437340169531645,5185,5.710352422907489
8,0.04442229331626246,5193,5.712871287128713
0,0.044513529146552266,5193,5.706593406593407
7,0.04452634940843769,5200,5.70801317233809
3,0.04460441353753175,5203,5.705043859649122
4,0.04463396718436419,5207,5.7031763417305585
10,0.0446561525130047,5217,5.707877461706784
8,0.04476465618076764,5225,5.7103825136612025
4,0.04481407651146185,5229,5.708515283842795
1,0.04488229369565411,5230,5.703380588876772
0,0.04489605133600427,5230,5.697167755991285
13,0.04501930361906625,5243,5.705114254624592
7,0.04502305504343174,5250,5.706521739130435
6,0.04506850959425912,5256,5.706840390879479
3,0.045164185208451,5259,5.7039045553145336
1,0.0451958259304559,5260,5.698808234019501
8,0.0452612869050808,5268,5.701298701298701
0,0.045358342959089026,5268,5.695135135135135
3,0.04538707576456191,5271,5.6922246220302375
8,0.04539585118435718,5279,5.694714131607335
7,0.04543866795220586,5286,5.696120689655173
2,0.045547323732213596,5288,5.692142088266953
5,0.045587364242860695,5293,5.691397849462366
9,0.045630069193729694,5302,5.694951664876477
15,0.04574614703408009,5317,5.704935622317596
4,0.04575474288061043,5321,5.703108252947481
3,0.045888611544903535,5324,5.700214132762313
5,0.04592406786484726,5329,5.699465240641711
13,0.04606819401378204,5342,5.707264957264957
6,0.04614630062014646,5348,5.707577374599786
2,0.046167290712500475,5350,5.70362473347548
4,0.04624206770298078,5354,5.701810436634718
5,0.04626881338295208,5359,5.701063829787234
6,0.04637981501486721,5365,5.701381509032943
19,0.046541677802162784,5384,5.715498938428874
9,0.04655581027981448,5393,5.71898197242842
0,0.04676995405400952,5393,5.71292372881356
3,0.04681026783522069,5396,5.7100529100529105
4,0.04692883853927943,5400,5.708245243128964
8,0.047011918098188166,5408,5.710665258711721
13,0.04717290215922654,5421,5.718354430379747
0,0.04719169947828883,5421,5.712328767123288
0,0.04723560004138627,5421,5.706315789473684
8,0.04731967546524929,5429,5.708727655099895
0,0.04747206004374849,5429,5.7027310924369745
6,0.04750152919602446,5435,5.7030430220356765
12,0.0476956043159622,5447,5.709643605870021
3,0.047697446568709334,5450,5.706806282722513
2,0.04774985312386015,5452,5.702928870292887
0,0.04791680528112863,5452,5.696969696969697
0,0.04795443273335109,5452,5.691022964509394
5,0.04796573298915552,5457,5.690302398331595
16,0.04807832151819602,5473,5.701041666666667
12,0.048172916485292316,5485,5.707596253902185
1,0.04817473929032012,5486,5.702702702702703
4,0.0481896723443489,5490,5.700934579439252
1,0.0482122505237671,5491,5.696058091286307
2,0.04822362279320935,5493,5.6922279792746115
7,0.04836091217184324,5500,5.693581780538302
0,0.04839410735910732,5500,5.687693898655636
5,0.048465397076166705,5505,5.68698347107438
1,0.04847670727681608,5506,5.682146542827657
0,0.04858516222980014,5506,5.676288659793815
5,0.048586829818942245,5511,5.675592173017508
3,0.04866679951615316,5514,5.672839506172839
8,0.04881612963857862,5522,5.675231243576567
0,0.048858720682000034,5522,5.669404517453799
0,0.04892724450776387,5522,5.6635897435897435
5,0.04894125039622199,5527,5.662909836065574
4,0.04898087376028959,5531,5.661207778915046
0,0.04898379138739439,5531,5.655419222903886
